ID,Sex,Team,Age,Height,Weight,Medal
108041,F,New Zealand,32.0,178.0,70.0,Silver
108044,F,Australia,26.0,180.0,69.0,Silver
108044,F,Australia,30.0,180.0,69.0,Bronze
108046,M,Soviet Union,20.0,169.0,51.0,Bronze
108047,M,Italy,23.0,170.0,75.0,Bronze
108050,F,Great Britain,21.0,170.0,61.0,Silver
108056,M,Cuba,30.0,195.0,96.0,Gold
108056,M,Cuba,35.0,195.0,96.0,Silver
108056,M,Cuba,38.0,195.0,96.0,Gold
108057,M,Italy,23.0,180.0,78.0,Bronze
108058,M,Bingo,39.0,183.0,77.0,Bronze
108060,M,Italy,24.0,173.0,70.0,Gold
108062,F,United States,24.0,175.0,68.0,Gold
108062,F,United States,32.0,175.0,68.0,Gold
108069,M,Canada,24.0,190.0,100.0,Gold
108072,M,United States,21.0,183.0,80.0,Gold
108072,M,United States,25.0,183.0,80.0,Silver
108073,M,Great Britain,21.0,,,Silver
108073,M,Great Britain,25.0,,,Silver
108078,M,United States,19.0,183.0,63.0,Gold
108082,M,India,22.0,,,Gold
108085,M,Great Britain,20.0,196.0,100.0,Gold
108085,M,Great Britain,24.0,196.0,100.0,Bronze
108085,M,Great Britain,40.0,196.0,100.0,Bronze
108086,M,Great Britain,23.0,198.0,99.0,Gold
108086,M,Great Britain,27.0,198.0,99.0,Bronze
108088,M,United States,41.0,,,Gold
108089,F,United States,17.0,172.0,59.0,Bronze
108090,M,United States,24.0,180.0,82.0,Silver
108092,M,United States,35.0,,,Bronze
108094,F,United States,28.0,172.0,64.0,Bronze
108099,M,United States,22.0,185.0,86.0,Gold
108127,M,Czech Republic,25.0,186.0,88.0,Silver
108127,M,Czech Republic,29.0,186.0,88.0,Gold
108133,M,Italy,25.0,,,Silver
108134,M,Canada,25.0,,,Gold
108139,M,Denmark,29.0,190.0,95.0,Bronze
108139,M,Denmark,33.0,190.0,95.0,Gold
108162,M,Sweden,25.0,185.0,85.0,Gold
108162,M,Sweden,33.0,185.0,85.0,Silver
108163,M,Sweden,25.0,188.0,87.0,Gold
108164,M,United States,21.0,180.0,79.0,Silver
108175,F,Czechoslovakia,18.0,158.0,52.0,Silver
108186,F,Russia,32.0,184.0,74.0,Gold
108188,M,France,22.0,,,Bronze
108188,M,France,22.0,,,Bronze
108190,M,Denmark,26.0,,,Bronze
108195,M,Norway,40.0,,,Silver
108198,F,Australia,16.0,180.0,70.0,Gold
108198,F,Australia,20.0,180.0,70.0,Gold
108198,F,Australia,20.0,180.0,70.0,Silver
108198,F,Australia,20.0,180.0,70.0,Silver
108198,F,Australia,24.0,180.0,70.0,Silver
108200,M,Great Britain,20.0,,,Bronze
108205,M,Germany,22.0,178.0,71.0,Bronze
108215,M,Finland,23.0,,,Bronze
108222,M,Serbia and Montenegro,27.0,198.0,115.0,Silver
108222,M,Serbia,31.0,198.0,115.0,Bronze
108225,M,Australia,21.0,174.0,68.0,Silver
108227,M,Great Britain,23.0,179.0,67.0,Bronze
108233,M,Italy,26.0,167.0,,Silver
108233,M,Italy,26.0,167.0,,Gold
108239,M,Poland,32.0,,,Bronze
108239,M,Poland,37.0,,,Bronze
108242,M,West Germany,27.0,172.0,75.0,Bronze
108242,M,West Germany,31.0,172.0,75.0,Bronze
108243,F,Sweden,31.0,176.0,62.0,Silver
108269,M,France,33.0,,,Silver
108269,M,France,33.0,,,Silver
108269,M,France,33.0,,,Gold
108270,M,France,27.0,174.0,75.0,Silver
108273,M,East Germany,26.0,178.0,75.0,Bronze
108276,M,Mexico,26.0,175.0,62.0,Bronze
108279,M,France,18.0,,,Bronze
108279,M,France,22.0,,,Silver
108285,M,United States,25.0,191.0,82.0,Gold
108286,M,Yugoslavia,22.0,,,Gold
108291,F,East Germany,17.0,167.0,52.0,Silver
108299,M,Austria,25.0,180.0,71.0,Bronze
108301,M,West Germany,28.0,174.0,78.0,Bronze
108304,M,Austria,22.0,,,Silver
108306,F,West Germany,22.0,182.0,63.0,Bronze
108306,F,West Germany,22.0,182.0,63.0,Bronze
108306,F,West Germany,22.0,182.0,63.0,Silver
108309,M,United States,35.0,187.0,79.0,Bronze
108309,M,United States,39.0,187.0,79.0,Bronze
108309,M,United States,43.0,187.0,79.0,Bronze
108313,F,United States,22.0,183.0,104.0,Gold
108313,F,United States,26.0,183.0,104.0,Gold
108321,F,East Germany,23.0,166.0,55.0,Gold
108324,M,Denmark,26.0,,,Gold
108331,M,West Germany,24.0,170.0,66.0,Gold
108336,M,United States,20.0,170.0,56.0,Gold
108337,M,Iran,22.0,161.0,52.0,Bronze
108341,M,France,34.0,,,Silver
108343,M,Uruguay,22.0,,,Bronze
108359,M,Austria,24.0,186.0,86.0,Gold
108359,M,Austria,28.0,186.0,86.0,Gold
108361,M,Canada,32.0,193.0,93.0,Gold
108362,M,Switzerland,22.0,,,Bronze
108374,F,Germany,19.0,171.0,64.0,Bronze
108374,F,Germany,21.0,171.0,64.0,Gold
108374,F,Germany,25.0,171.0,64.0,Gold
108374,F,Germany,25.0,171.0,64.0,Bronze
108374,F,Germany,25.0,171.0,64.0,Gold
108376,M,Yugoslavia,21.0,172.0,74.0,Bronze
108376,M,Yugoslavia,25.0,172.0,74.0,Bronze
108377,M,Mosk II,42.0,,,Gold
108383,F,Yugoslavia,22.0,175.0,70.0,Gold
108383,F,Yugoslavia,22.0,175.0,70.0,Bronze
108383,F,Individual Olympic Athletes,26.0,175.0,70.0,Silver
108383,F,Serbia and Montenegro,34.0,175.0,70.0,Silver
108383,F,Serbia and Montenegro,38.0,175.0,70.0,Silver
108389,M,Japan,28.0,167.0,58.0,Bronze
108402,M,Japan,28.0,173.0,80.0,Gold
108411,M,Yugoslavia,18.0,,,Silver
108422,M,Finland,27.0,182.0,91.0,Bronze
108422,M,Finland,35.0,182.0,91.0,Silver
108422,M,Finland,39.0,182.0,91.0,Bronze
108422,M,Finland,43.0,182.0,91.0,Bronze
108423,M,Romania,20.0,173.0,73.0,Bronze
108426,F,Netherlands,18.0,,,Gold
108439,M,Norway,27.0,,,Gold
108441,F,United States,26.0,179.0,70.0,Bronze
108447,M,Sweden,45.0,,,Bronze
108447,M,Sweden,45.0,,,Silver
108448,M,Soviet Union,28.0,177.0,69.0,Silver
108451,M,Great Britain,39.0,174.0,80.0,Silver
108451,M,Great Britain,41.0,174.0,80.0,Silver
108451,M,Great Britain,45.0,174.0,80.0,Silver
108453,M,Soviet Union,25.0,185.0,82.0,Bronze
108459,M,Bulgaria,26.0,155.0,52.0,Bronze
108460,F,Finland,20.0,162.0,52.0,Bronze
108462,M,Netherlands,33.0,175.0,71.0,Silver
108463,M,Soviet Union,30.0,164.0,83.0,Gold
108464,M,Soviet Union,23.0,194.0,97.0,Silver
108464,M,Soviet Union,27.0,194.0,97.0,Gold
108467,M,Germany,21.0,192.0,82.0,Silver
108468,M,Unified Team,21.0,188.0,75.0,Silver
108468,M,Unified Team,21.0,188.0,75.0,Silver
108468,M,Russia,25.0,188.0,75.0,Silver
108477,M,New Zealand,33.0,183.0,75.0,Gold
108477,M,New Zealand,37.0,183.0,75.0,Silver
108504,M,Argentina,20.0,180.0,139.0,Bronze
108504,M,Argentina,24.0,180.0,139.0,Silver
108512,M,Soviet Union,24.0,187.0,93.0,Gold
108515,M,Czechoslovakia,27.0,185.0,82.0,Gold
108518,F,Sweden,29.0,175.0,67.0,Silver
108526,M,Soviet Union,22.0,180.0,80.0,Gold
108530,M,Soviet Union,25.0,169.0,67.0,Bronze
108531,F,Soviet Union,23.0,176.0,71.0,Bronze
108532,F,South Africa,21.0,178.0,70.0,Silver
108532,F,South Africa,25.0,178.0,70.0,Gold
108538,M,Bulgaria,22.0,179.0,107.0,Silver
108540,F,Ukraine,28.0,161.0,54.0,Gold
108541,F,Ukraine,28.0,162.0,58.0,Bronze
108541,F,Ukraine,28.0,162.0,58.0,Gold
108543,M,East Germany,18.0,165.0,52.0,Silver
108551,F,Soviet Union,24.0,210.0,128.0,Gold
108551,F,Soviet Union,28.0,210.0,128.0,Gold
108556,M,East Germany,24.0,190.0,94.0,Gold
108556,M,East Germany,28.0,190.0,94.0,Gold
108566,M,Soviet Union,25.0,188.0,86.0,Gold
108574,M,Belarus,24.0,168.0,66.0,Bronze
108575,M,Soviet Union,23.0,192.0,88.0,Silver
108575,M,Soviet Union,26.0,192.0,88.0,Silver
108577,M,Russia,22.0,155.0,55.0,Bronze
108579,M,Russia,20.0,187.0,130.0,Bronze
108581,M,Soviet Union,22.0,184.0,78.0,Silver
108581,M,Soviet Union,26.0,184.0,78.0,Bronze
108581,M,Soviet Union,30.0,184.0,78.0,Silver
108584,F,Soviet Union,22.0,179.0,76.0,Bronze
108586,F,Russia,25.0,186.0,81.0,Gold
108590,M,France,25.0,185.0,80.0,Gold
108593,M,South Africa,23.0,177.0,82.0,Bronze
108598,M,Germany,25.0,180.0,73.0,Gold
108598,M,Germany,29.0,180.0,73.0,Silver
108613,M,France,23.0,162.0,66.0,Silver
108615,F,Netherlands,16.0,,,Gold
108616,M,Brazil,30.0,170.0,83.0,Silver
108626,M,Soviet Union,40.0,181.0,98.0,Silver
108643,M,Germany,30.0,202.0,96.0,Bronze
108658,M,West Germany,30.0,180.0,77.0,Gold
108662,F,Italy,26.0,170.0,55.0,Bronze
108662,F,Italy,30.0,170.0,55.0,Gold
108662,F,Italy,34.0,170.0,55.0,Bronze
108662,F,Italy,38.0,170.0,55.0,Silver
108663,M,Argentina,29.0,178.0,77.0,Silver
108675,F,Turkey,18.0,,,Bronze
108683,F,South Korea,23.0,158.0,54.0,Silver
108685,M,South Korea,22.0,176.0,65.0,Gold
108688,F,South Korea,17.0,171.0,67.0,Gold
108691,F,South Korea,21.0,162.0,54.0,Silver
108699,M,South Korea,20.0,178.0,76.0,Silver
108720,F,South Korea,20.0,173.0,63.0,Gold
108725,F,South Korea,19.0,173.0,60.0,Silver
108725,F,South Korea,23.0,173.0,60.0,Gold
108727,F,South Korea,18.0,184.0,70.0,Silver
108731,M,South Korea,22.0,178.0,65.0,Silver
108731,M,South Korea,22.0,178.0,65.0,Silver
108738,M,South Africa,22.0,176.0,63.0,Silver
108744,M,Finland,27.0,177.0,65.0,Gold
108773,F,Bulgaria,20.0,178.0,69.0,Bronze
108778,M,Belgium,20.0,180.0,76.0,Gold
108781,M,Ukraine,21.0,186.0,77.0,Bronze
108782,F,Ukraine,17.0,185.0,80.0,Silver
108783,M,Ukraine,26.0,183.0,81.0,Bronze
108788,F,Ukraine,18.0,178.0,55.0,Gold
108789,M,Soviet Union,22.0,181.0,73.0,Silver
108790,F,Soviet Union,30.0,164.0,66.0,Gold
108790,F,Soviet Union,30.0,164.0,66.0,Gold
108790,F,Soviet Union,38.0,164.0,66.0,Bronze
108800,M,Hungary,34.0,153.0,48.0,Bronze
108808,M,New Zealand,20.0,188.0,78.0,Bronze
108808,M,New Zealand,24.0,188.0,78.0,Bronze
108810,F,Canada,23.0,165.0,64.5,Silver
108812,M,Unified Team,23.0,192.0,95.0,Bronze
108821,M,Romania,24.0,184.0,74.0,Bronze
108827,M,Brazil,19.0,191.0,88.0,Bronze
108828,M,Italy,23.0,,,Gold
108834,M,Soviet Union,24.0,161.0,57.0,Gold
108841,F,United States,22.0,167.0,56.0,Silver
108847,F,Poland,28.0,160.0,59.0,Silver
108848,M,Poland,26.0,188.0,84.0,Bronze
108850,M,Brussels Swimming and Water Polo Club,,,,Silver
108893,M,Philippines,26.0,160.0,48.0,Bronze
108898,M,France,43.0,,,Silver
108898,M,France,43.0,,,Silver
108919,M,United States,,,,Silver
108924,F,Canada,24.0,168.0,62.0,Silver
108935,F,Canada,28.0,173.0,71.0,Bronze
108946,M,Spain,21.0,170.0,67.0,Silver
108956,M,Croatia,30.0,186.0,87.0,Silver
108960,M,Japan,22.0,174.0,72.0,Bronze
108964,M,Sweden,26.0,,,Bronze
108966,F,United States,27.0,175.0,62.0,Bronze
108970,F,Russia,17.0,173.0,51.0,Gold
108971,M,Czechoslovakia,26.0,171.0,77.0,Silver
108974,F,Netherlands,35.0,169.0,61.0,Gold
108979,M,Sweden,44.0,,,Silver
108984,F,United States,30.0,160.0,54.0,Silver
108984,F,United States,30.0,160.0,54.0,Bronze
108994,F,Soviet Union,22.0,172.0,75.0,Bronze
108997,M,Soviet Union,32.0,,,Bronze
109002,M,Great Britain,30.0,,,Silver
109002,M,Great Britain,38.0,,,Gold
109004,M,Poland,22.0,160.0,63.5,Bronze
109005,M,Great Britain,31.0,,,Bronze
109010,M,United States,22.0,193.0,108.0,Gold
109018,M,France,26.0,174.0,68.0,Bronze
109020,F,East Germany,19.0,160.0,47.0,Silver
109021,M,Sweden,28.0,,,Silver
109021,M,Sweden,28.0,,,Gold
109029,F,Great Britain,,,,Bronze
109034,M,United States,27.0,185.0,87.0,Silver
109037,M,Iran,25.0,175.0,62.0,Bronze
109044,M,Romania,,,,Bronze
109045,M,Romania,,,,Bronze
109055,M,Italy,19.0,187.0,84.0,Gold
109055,M,Italy,23.0,187.0,84.0,Bronze
109062,M,Azerbaijan,19.0,170.0,65.0,Gold
109062,M,Azerbaijan,23.0,170.0,65.0,Silver
109077,M,Russia,32.0,187.0,106.0,Silver
109081,F,Soviet Union,32.0,162.0,57.0,Gold
109092,M,United States,25.0,167.0,61.0,Bronze
109097,M,Soviet Union,23.0,180.0,79.0,Gold
109097,M,Soviet Union,27.0,180.0,79.0,Gold
109109,M,Soviet Union,21.0,178.0,74.0,Gold
109132,M,India,26.0,,,Gold
109135,M,Pakistan,19.0,,,Bronze
109138,M,India,20.0,160.0,66.0,Gold
109141,M,Soviet Union,28.0,,,Silver
109141,M,Soviet Union,28.0,,,Gold
109141,M,Soviet Union,28.0,,,Gold
109141,M,Soviet Union,28.0,,,Silver
109149,F,Russia,22.0,156.0,58.0,Silver
109157,M,United States,22.0,,,Gold
109161,M,Soviet Union,24.0,171.0,71.0,Gold
109161,M,Soviet Union,24.0,171.0,71.0,Gold
109161,M,Soviet Union,28.0,171.0,71.0,Gold
109161,M,Soviet Union,28.0,171.0,71.0,Silver
109161,M,Soviet Union,28.0,171.0,71.0,Gold
109161,M,Soviet Union,28.0,171.0,71.0,Gold
109161,M,Soviet Union,28.0,171.0,71.0,Bronze
109161,M,Soviet Union,28.0,171.0,71.0,Silver
109161,M,Soviet Union,28.0,171.0,71.0,Gold
109161,M,Soviet Union,32.0,171.0,71.0,Silver
109161,M,Soviet Union,32.0,171.0,71.0,Silver
109161,M,Soviet Union,32.0,171.0,71.0,Gold
109161,M,Soviet Union,32.0,171.0,71.0,Bronze
109163,M,Soviet Union,25.0,159.0,57.0,Bronze
109169,F,Kazakhstan,27.0,172.0,75.0,Bronze
109185,F,Russia,18.0,176.0,51.0,Gold
109188,M,Soviet Union,24.0,181.0,77.0,Gold
109190,F,Kazakhstan,21.0,165.0,63.0,Bronze
109194,M,Soviet Union,28.0,172.0,78.0,Gold
109196,M,Ukraine,23.0,,,Bronze
109201,F,Soviet Union,20.0,,,Gold
109201,F,Soviet Union,20.0,,,Silver
109202,M,Egypt,19.0,,63.0,Bronze
109202,M,Egypt,31.0,,63.0,Gold
109209,F,Germany,33.0,165.0,54.0,Silver
109210,F,China,17.0,172.0,67.0,Silver
109210,F,China,17.0,172.0,67.0,Bronze
109213,M,Canada,33.0,191.0,100.0,Gold
109214,M,Soviet Union,23.0,185.0,81.0,Silver
109215,F,Russia,22.0,173.0,63.0,Gold
109215,F,Russia,26.0,173.0,63.0,Silver
109218,F,China,20.0,143.0,34.0,Bronze
109223,M,Soviet Union,31.0,158.0,60.0,Silver
109223,M,Soviet Union,35.0,158.0,60.0,Silver
109227,M,United States,23.0,193.0,79.0,Bronze
109240,M,United States,28.0,188.0,80.0,Gold
109241,M,Russia,22.0,183.0,75.0,Silver
109247,M,Soviet Union,22.0,189.0,85.0,Silver
109247,M,Soviet Union,22.0,189.0,85.0,Gold
109247,M,Soviet Union,26.0,189.0,85.0,Gold
109250,M,United States,27.0,175.0,70.0,Bronze
109250,M,United States,27.0,175.0,70.0,Silver
109252,M,Soviet Union,27.0,195.0,81.0,Silver
109253,F,Soviet Union,19.0,158.0,46.0,Gold
109253,F,Soviet Union,19.0,158.0,46.0,Bronze
109253,F,Soviet Union,19.0,158.0,46.0,Gold
109253,F,Soviet Union,19.0,158.0,46.0,Bronze
109255,M,Ukraine,34.0,192.0,94.0,Bronze
109269,F,Russia,25.0,188.0,59.0,Silver
109270,M,Saudi Arabia,29.0,,,Bronze
109271,M,South Africa,20.0,,,Silver
109271,M,South Africa,20.0,,,Silver
109281,M,Russia,22.0,182.0,78.0,Silver
109281,M,Russia,22.0,182.0,78.0,Gold
109281,M,Russia,26.0,182.0,78.0,Gold
109281,M,Russia,30.0,182.0,78.0,Bronze
109284,M,Unified Team,21.0,163.0,61.0,Gold
109284,M,Ukraine,25.0,163.0,61.0,Bronze
109284,M,Ukraine,25.0,163.0,61.0,Gold
109296,M,India,24.0,169.0,59.0,Silver
109302,M,United States,44.0,188.0,,Gold
109303,F,Soviet Union,24.0,183.0,77.0,Gold
109306,M,Soviet Union,21.0,189.0,96.0,Gold
109306,M,Soviet Union,29.0,189.0,96.0,Bronze
109306,M,Unified Team,33.0,189.0,96.0,Bronze
109307,M,Soviet Union,25.0,172.0,74.0,Gold
109307,M,Soviet Union,29.0,172.0,74.0,Silver
109308,M,Soviet Union,24.0,181.0,79.0,Gold
109321,M,Canada,32.0,185.0,89.0,Gold
109328,M,Great Britain,22.0,,,Gold
109331,M,Canada,23.0,178.0,73.0,Bronze
109338,M,Soviet Union,29.0,174.0,84.0,Gold
109347,M,Soviet Union,24.0,172.0,78.0,Gold
109356,M,United States,24.0,180.0,81.0,Bronze
109358,M,Georgia,20.0,170.0,75.0,Gold
109358,M,Georgia,24.0,170.0,75.0,Bronze
109360,M,Soviet Union,27.0,186.0,80.0,Gold
109361,M,Soviet Union,23.0,181.0,76.0,Bronze
109365,M,United States,21.0,183.0,76.0,Bronze
109369,F,Great Britain,25.0,166.0,60.0,Bronze
109381,M,Australia,35.0,182.0,71.0,Gold
109389,M,United States,18.0,188.0,89.0,Silver
109389,M,United States,18.0,188.0,89.0,Gold
109389,M,United States,26.0,188.0,89.0,Silver
109394,M,Russia,33.0,180.0,95.0,Silver
109403,F,Soviet Union,27.0,168.0,58.0,Bronze
109404,M,Russia,28.0,182.0,70.0,Silver
109410,M,Soviet Union,25.0,178.0,73.0,Silver
109411,M,Soviet Union,34.0,,,Silver
109416,M,Unified Team,20.0,169.0,68.0,Gold
109416,M,Unified Team,20.0,169.0,68.0,Gold
109416,M,Unified Team,20.0,169.0,68.0,Gold
109416,M,Unified Team,20.0,169.0,68.0,Gold
109416,M,Unified Team,20.0,169.0,68.0,Gold
109416,M,Unified Team,20.0,169.0,68.0,Gold
109416,M,Belarus,24.0,169.0,68.0,Bronze
109416,M,Belarus,24.0,169.0,68.0,Bronze
109416,M,Belarus,24.0,169.0,68.0,Bronze
109416,M,Belarus,24.0,169.0,68.0,Bronze
109419,F,Soviet Union,25.0,178.0,67.0,Silver
109421,M,Soviet Union,20.0,168.0,59.0,Silver
109425,M,Ukraine,23.0,188.0,82.0,Bronze
109427,F,Russia,22.0,195.0,65.0,Bronze
109427,F,Russia,26.0,195.0,65.0,Bronze
109429,M,United States,21.0,,,Gold
109429,M,United States,21.0,,,Gold
109433,M,United States,33.0,180.0,82.0,Gold
109434,M,United States,27.0,,,Bronze
109437,F,United States,22.0,191.0,72.0,Gold
109437,F,United States,22.0,191.0,72.0,Gold
109440,F,New Zealand,34.0,172.0,61.0,Silver
109442,M,United States,31.0,,,Bronze
109456,F,United States,30.0,177.0,68.0,Silver
109457,M,United States,23.0,186.0,86.0,Silver
109459,F,Great Britain,28.0,168.0,64.0,Gold
109461,M,United States,25.0,175.0,73.0,Bronze
109462,M,United States,22.0,182.0,88.0,Gold
109466,M,United States,21.0,178.0,69.0,Gold
109467,M,United States,22.0,178.0,,Gold
109475,M,Nigeria,23.0,170.0,72.0,Bronze
109477,M,Pakistan,22.0,165.0,85.0,Silver
109479,M,Pakistan,23.0,172.0,74.0,Silver
109479,M,Pakistan,27.0,172.0,74.0,Bronze
109482,F,Brazil,25.0,185.0,65.0,Gold
109482,F,Brazil,29.0,185.0,65.0,Gold
109494,M,United States,21.0,,,Gold
109494,M,United States,21.0,,,Bronze
109496,M,United States,30.0,,,Gold
109497,M,United States,25.0,,,Bronze
109497,M,United States,25.0,,,Bronze
109506,M,Ukraine,26.0,179.0,69.0,Bronze
109516,M,Soviet Union,23.0,183.0,80.0,Gold
109517,F,United States,26.0,165.0,53.0,Bronze
109518,M,Soviet Union,29.0,,,Bronze
109526,M,Soviet Union,16.0,186.0,71.0,Silver
109527,F,Ukraine,26.0,168.0,60.0,Gold
109535,M,China,21.0,165.0,62.0,Silver
109562,M,China,19.0,164.0,58.0,Bronze
109562,M,China,23.0,164.0,58.0,Bronze
109562,M,China,27.0,164.0,58.0,Bronze
109570,M,Soviet Union,28.0,178.0,80.0,Gold
109574,M,South Africa,21.0,,,Silver
109576,M,Great Britain,27.0,,104.0,Silver
109576,M,Great Britain,35.0,,104.0,Gold
109586,M,United States,24.0,170.0,90.0,Silver
109587,M,United States,24.0,177.0,67.0,Gold
109587,M,United States,24.0,177.0,67.0,Gold
109587,M,United States,24.0,177.0,67.0,Gold
109587,M,United States,28.0,177.0,67.0,Silver
109587,M,United States,28.0,177.0,67.0,Gold
109591,M,United States,22.0,198.0,95.0,Gold
109597,M,United States,23.0,190.0,88.0,Gold
109597,M,United States,25.0,190.0,88.0,Silver
109597,M,United States,25.0,190.0,88.0,Silver
109597,M,United States,25.0,190.0,88.0,Gold
109597,M,United States,25.0,190.0,88.0,Silver
109597,M,United States,25.0,190.0,88.0,Gold
109597,M,United States,27.0,190.0,88.0,Bronze
109597,M,United States,27.0,190.0,88.0,Gold
109597,M,United States,27.0,190.0,88.0,Gold
109608,F,United States,18.0,171.0,59.0,Gold
109611,M,India,,,,Gold
109613,M,India,,,,Gold
109614,M,India,,,,Gold
109615,M,India,,,,Gold
109616,M,India,,,,Gold
109617,M,India,,,,Gold
109618,M,India,,,,Gold
109622,M,Canada,28.0,166.0,54.0,Gold
109626,F,Soviet Union,24.0,175.0,74.0,Gold
109626,F,Soviet Union,28.0,175.0,74.0,Gold
109629,M,Great Britain,26.0,178.0,66.0,Gold
109630,M,Pakistan,22.0,168.0,58.0,Gold
109631,M,Pakistan,21.0,183.0,73.0,Silver
109631,M,Pakistan,25.0,183.0,73.0,Bronze
109634,M,Great Britain,23.0,187.0,83.0,Bronze
109637,F,Russia,19.0,181.0,62.0,Silver
109641,M,Soviet Union,27.0,176.0,86.0,Silver
109649,M,Russia,28.0,194.0,96.0,Gold
109649,M,Russia,32.0,194.0,96.0,Bronze
109651,F,Ukraine,34.0,183.0,90.0,Bronze
109655,F,Soviet Union,16.0,152.0,42.0,Gold
109660,M,Soviet Union,28.0,180.0,86.0,Gold
109661,F,Canada,24.0,163.0,60.0,Gold
109662,M,Canada,22.0,164.0,61.0,Gold
109670,F,China,28.0,165.0,58.0,Silver
109676,F,China,23.0,175.0,68.0,Bronze
109677,M,China,19.0,175.0,66.0,Bronze
109683,F,China,24.0,159.0,52.0,Gold
109683,F,China,24.0,159.0,52.0,Gold
109688,M,China,22.0,168.0,70.0,Gold
109689,M,China,24.0,160.0,69.0,Gold
109693,F,Japan,22.0,176.0,63.0,Gold
109698,M,Japan,,,,Silver
109710,F,Japan,23.0,165.0,61.0,Gold
109719,M,United States,20.0,,,Silver
109720,M,Soviet Union,27.0,180.0,82.0,Silver
109720,M,Soviet Union,31.0,180.0,82.0,Gold
109724,F,United States,17.0,175.0,75.0,Gold
109724,F,United States,21.0,175.0,75.0,Gold
109725,M,United States,25.0,170.0,64.0,Bronze
109725,M,United States,25.0,170.0,64.0,Gold
109726,F,United States,16.0,170.0,60.0,Bronze
109726,F,United States,16.0,170.0,60.0,Gold
109727,M,United States,25.0,193.0,86.0,Gold
109730,F,United States,18.0,170.0,64.0,Gold
109735,F,Japan,30.0,150.0,49.0,Silver
109742,F,Russia,28.0,172.0,63.0,Bronze
109745,F,Unified Team,27.0,182.0,80.0,Silver
109747,F,United States,20.0,172.0,61.0,Gold
109752,M,Soviet Union,28.0,,,Gold
109755,F,Soviet Union,20.0,163.0,54.0,Gold
109758,F,South Korea,17.0,173.0,56.0,Bronze
109758,F,South Korea,17.0,173.0,56.0,Silver
109758,F,South Korea,17.0,173.0,56.0,Gold
109765,F,Japan,23.0,172.0,63.0,Silver
109769,F,Russia,19.0,175.0,50.0,Gold
109770,M,Japan,19.0,184.0,78.0,Silver
109770,M,Japan,23.0,184.0,78.0,Gold
109778,M,Japan,23.0,162.0,70.0,Gold
109778,M,Japan,23.0,162.0,70.0,Bronze
109778,M,Japan,27.0,162.0,70.0,Silver
109781,M,Japan,21.0,172.0,60.0,Bronze
109787,M,Japan,28.0,180.0,83.0,Bronze
109789,M,Japan,20.0,172.0,59.0,Bronze
109791,M,Japan,26.0,179.0,60.0,Bronze
109824,M,United States,22.0,183.0,75.0,Silver
109831,F,Japan,22.0,173.0,66.0,Bronze
109838,M,Japan,27.0,190.0,135.0,Silver
109841,F,Japan,19.0,171.0,65.0,Gold
109851,F,Japan,21.0,172.0,64.0,Silver
109857,F,Russia,28.0,184.0,83.0,Silver
109860,M,United States,29.0,198.0,89.0,Gold
109862,M,Australia,19.0,185.0,73.0,Silver
109863,M,Russia,22.0,185.0,82.0,Bronze
109863,M,Russia,26.0,185.0,82.0,Gold
109866,M,Japan,24.0,175.0,70.0,Silver
109869,M,Japan,19.0,162.0,51.0,Gold
109869,M,Japan,19.0,162.0,51.0,Bronze
109870,F,Japan,20.0,180.0,72.0,Silver
109870,F,Japan,24.0,180.0,72.0,Gold
109876,F,Japan,25.0,147.0,47.0,Bronze
109883,M,Australia,25.0,190.0,86.0,Silver
109885,F,Great Britain,21.0,164.0,56.0,Silver
109889,M,Unified Team,19.0,,,Gold
109895,F,Kazakhstan,31.0,165.0,57.0,Gold
109896,F,Japan,22.0,179.0,72.0,Silver
109900,F,Russia,22.0,170.0,54.0,Gold
109900,F,Russia,27.0,170.0,54.0,Gold
109907,F,Soviet Union,20.0,158.0,54.0,Gold
109907,F,Soviet Union,24.0,158.0,54.0,Silver
109918,F,Soviet Union,20.0,173.0,66.0,Bronze
109924,F,Belarus,22.0,161.0,69.0,Bronze
109927,F,Russia,26.0,187.0,66.0,Bronze
109931,M,Soviet Union,30.0,201.0,103.0,Silver
109932,F,Russia,17.0,176.0,56.0,Gold
109934,F,Soviet Union,26.0,180.0,71.0,Gold
109942,M,Soviet Union,24.0,,,Bronze
109945,M,Soviet Union,25.0,187.0,83.0,Gold
109946,F,Russia,21.0,164.0,64.0,Silver
109953,F,Unified Team,27.0,164.0,51.0,Gold
109956,M,United States,26.0,193.0,86.0,Bronze
109967,M,United States,26.0,183.0,73.0,Bronze
109968,M,United States,28.0,191.0,88.0,Bronze
109971,M,Japan,24.0,178.0,75.0,Bronze
109978,F,United States,26.0,185.0,79.0,Gold
109979,M,Bulgaria,20.0,177.0,90.0,Silver
109979,M,Bulgaria,24.0,177.0,90.0,Bronze
109988,F,Russia,21.0,161.0,52.0,Gold
109988,F,Russia,25.0,161.0,52.0,Gold
109997,M,United States,24.0,178.0,61.0,Gold
109997,M,United States,28.0,178.0,61.0,Silver
110002,F,Syria,22.0,187.0,63.0,Gold
110009,M,Great Britain,30.0,,77.0,Silver
110010,M,Great Britain,38.0,,,Gold
110012,F,United States,16.0,178.0,63.0,Gold
110021,F,United States,19.0,169.0,55.0,Silver
110022,F,United States,26.0,183.0,70.0,Gold
110024,M,Unified Team,26.0,186.0,84.0,Gold
